Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,61,0,0,5,97,0,0.04,0,0,3,2,2,1,1,2,0,0
1,14,0,0,46,1380.167,0,0.01037037,0,0,3,4,1,1,1,2,0,0
1,38,0,0,23,1483.6,0.02291667,0.03837302,7.103021,0,3,3,2,6,1,2,0,1
0,0,0,0,5,156,0,0.04,0,0,3,2,2,4,1,2,0,0
0,0,0,0,10,240.75,0,0.02,0,0,3,2,2,9,2,2,0,0
2,96,0,0,37,1238.5,0.005128205,0.01641026,0,0,3,2,2,1,2,0,0,0
6,615.25,0,0,68,2524.719,0,0.000175593,0,0,3,1,2,6,1,2,0,0
4,111,0,0,4,54,0,0.02857143,0,0,3,2,2,1,1,2,0,0
2,147,0,0,2,35,0,0.05,0,0,3,2,2,1,2,0,0,0
0,0,0,0,15,175.9167,0.01333333,0.02666667,0,0,3,1,1,1,1,2,1,0
3,53.16667,0,0,11,263.6,0,0.003571429,0,0,3,3,2,1,9,2,0,0
2,58,0,0,7,101.8,0,0.01111111,0,0,3,3,2,8,2,0,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,3,2,3,1,2,0,0
3,48.5,0,0,55,1042.243,0,0.002222222,0,0,3,4,2,1,2,0,0,0
1,21,3,116,21,613.6667,0.008333333,0.02361111,0,0,3,1,2,1,1,2,0,0
4,115.3333,0,0,64,1588.944,0.003076923,0.009213675,0,0,3,2,2,1,1,2,0,0
0,0,1,929,75,4105.667,0.002631579,0.01732456,0,0,3,2,2,3,1,2,0,0
1,8,0,0,14,269.5,0,0.01904762,0,0,3,2,2,3,1,2,0,0
1,32.28571,0,0,8,1236.2,0,0.02857143,0,0,3,3,2,1,3,2,0,0
0,0,0,0,49,1384.017,0,0.01190476,0,0,3,2,2,1,2,2,0,0
0,0,0,0,4,52,0,0.025,0,0,3,2,2,1,2,2,0,0
1,11,0,0,29,664.75,0,0.005057471,0,0,3,3,2,1,2,2,0,0
0,0,0,0,7,64,0,0.01428571,0,0,3,2,2,1,3,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,4,1,2,0,0
0,0,0,0,8,326.5,0.1,0.125,0,0,3,1,1,1,3,2,0,0
0,0,0,0,25,1690.978,0.008,0.03733333,0,0,3,1,1,8,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,8,1,2,0,0
4,277.75,0,0,3,178.75,0,0.008,0,0,3,3,2,3,8,0,0,0
0,0,0,0,12,407,0,0.03333333,0,0,3,2,2,4,3,2,0,0
6,241.1667,0,0,39,1513.567,0.005128205,0.02136752,0,0,3,1,1,1,3,2,0,0
3,64,0,0,24,832.0909,0,0.009876543,0,0,3,2,10,1,3,0,0,0
1,25.5,0,0,12,250.8333,0,0.01666667,0,0,3,3,2,2,1,2,1,0
2,64,0,0,15,565.6667,0,0.00625,0,0,3,2,2,1,1,0,0,0
0,0,0,0,10,194,0.02,0.04,0,0,3,2,5,7,1,2,0,0
8,130,1,18,19,298,0,0.01666667,19.66819,0,3,2,2,3,1,2,1,0
9,79,1,155.5,55,1743.067,0,0.004371585,0,0,3,2,2,6,2,2,0,0
3,84,0,0,27,655.9167,0,0.01111111,0,0,3,2,2,2,1,2,0,0
0,0,1,9,30,1992.833,0,0.003333333,9.227001,0,3,2,4,1,3,2,0,1
0,0,0,0,3,0,0.2,0.2,0,0,3,2,2,4,1,2,0,0
0,0,0,0,24,308.8636,0,0.0280303,0,0,3,2,6,2,2,2,0,0
3,41,0,0,46,2749.667,0,0.005555556,0,0,3,2,2,1,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,3,2,1,1,2,0,0
0,0,0,0,25,812,0,0.008,0,0,3,2,2,1,1,2,0,0
0,0,0,0,12,166,0.02857143,0.07142857,0,0,3,2,2,1,1,2,1,0
1,14,0,0,4,65,0,0.05,0,0,3,2,4,3,1,2,0,0
4,86,0,0,46,2450.688,0.02708333,0.04790509,0,0,3,1,1,3,3,2,0,0
0,0,0,0,10,226.8333,0,0.01,0,0,3,1,1,1,2,2,1,0
3,618,0,0,9,341,0,0.007692308,34.43602,0,3,2,2,9,3,0,0,1
0,0,0,0,13,226,0,0.05384615,0,0,3,2,2,4,3,2,1,0
1,11.88889,0,0,111,3510.88,9.83e-05,0.009438427,12.01657,0,3,3,2,5,2,2,0,0
5,51.5,0,0,2,6,0,0.03333333,0,0,3,2,5,2,1,2,0,0
2,7,0,0,27,559.4,0.01481482,0.03045267,0,0,3,2,4,4,3,2,1,0
8,269,0,0,33,1109.883,0.01388889,0.02774216,0,0,3,1,1,4,1,2,0,0
0,0,0,0,5,239,0,0.04,0,0,3,2,2,9,1,2,0,0
2,44.5,0,0,7,212.1667,0,0.00625,0,0,3,3,2,1,8,0,1,0
1,3,14,1165.167,81,2820.952,0.008897485,0.02943101,0,0,3,2,2,3,2,2,0,0
0,0,0,0,6,44,0.06666667,0.1,0,0,3,2,2,3,1,2,0,0
0,0,0,0,8,781,0.02857143,0.05714286,0,0,3,3,2,4,1,2,0,0
4,61,0,0,14,175.6667,0,0.01058823,0,0,3,2,2,5,2,2,0,0
3,90,0,0,25,397.8846,0.005333333,0.03350476,0,0,3,2,2,1,1,2,1,0
0,0,0,0,25,770.0286,0.0112,0.03493333,0,0,3,3,2,8,10,2,0,0
2,102.5,3,60,22,1034.975,0,0.014,16.14384,0,3,1,1,4,2,2,0,1
0,0,0,0,2,12,0,0.1,0,0,3,1,1,5,3,2,0,0
0,0,0,0,3,8,0.06666667,0.1333333,0,0,3,2,4,1,3,2,0,0
1,17,0,0,22,399.8,0.01904762,0.03809524,0,0,3,1,5,7,1,2,0,0
0,-1,0,-1,1,-1,0.2,0.2,0,0,3,2,2,2,3,2,0,0
9,213.3214,5,528,61,2258.431,0.01,0.02065501,2.810812,0,3,1,1,4,2,2,0,0
0,0,0,0,2,254,0,0.1,0,0,3,3,2,4,1,2,0,0
0,0,0,0,7,67,0,0.02857143,0,0,3,2,2,1,2,2,0,0
0,0,0,0,4,57,0,0.025,0,0,3,2,2,6,2,2,0,0
0,0,0,0,12,240.4167,0,0.06168831,0,0,3,3,2,1,6,2,0,0
0,0,0,0,8,551.1667,0.025,0.035,0,0,3,3,2,2,3,2,0,0
6,71.5,0,0,47,1532.2,0.009929078,0.01979737,27.26888,0,3,2,2,1,1,2,0,1
0,0,0,0,7,379.5,0.05714286,0.08571429,0,0,3,3,2,8,1,2,0,0
1,6,0,0,14,548.1857,0.02857143,0.02987013,0,0,3,3,2,3,1,2,1,0
3,304,0,0,31,1735.302,0.015625,0.0515625,0,0,3,1,1,2,1,2,0,0
0,0,0,0,3,103,0,0.02222222,0,0,3,1,1,1,3,2,1,0
7,151,0,0,44,1406.1,0.004081633,0.006501458,0,0,3,1,1,4,2,2,0,0
3,199.75,0,0,8,331.4,0,0.003333333,0,0,3,3,2,2,10,0,0,0
1,13.5,1,28,88,1759.276,0.004545455,0.02064454,0,0,3,2,2,1,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,4,1,1,2,0,0
7,191.2,4,654.3333,31,1204.6,0.000854701,0.01334249,11.9201,0,3,2,2,7,2,2,0,1
2,47,0,0,39,1743.367,0,0.01641026,78.93484,0,3,3,3,2,1,2,0,1
0,0,0,0,10,236,0,0.02666667,0,0,3,2,2,1,1,2,0,0
5,197,4,246,17,427.0833,0,0.008695652,0,0,3,1,1,3,2,0,0,0
3,115.125,0,0,46,909.5226,0.004255319,0.02044917,0,0,3,2,2,6,1,2,0,0
4,312.75,0,0,14,702.9167,0,0.01425926,0,0,3,3,2,1,2,0,0,0
0,0,0,0,40,962.3333,0,0.01625,0,0,3,2,2,9,1,2,0,0
4,724,0,0,2,159,0,0.008,0,0,3,4,2,1,7,0,0,0
0,0,0,0,2,24,0,0.1,0,0,3,2,6,1,2,2,0,0
8,237.5,4,142,30,1569.625,0,0.008108108,15.88906,0,3,1,2,1,9,2,1,1
3,66.33333,0,0,15,424.8333,0,0.0125,0,0,3,2,2,6,6,2,0,0
0,0,0,0,16,154.8333,0,0.00625,0,0,3,2,4,7,1,2,0,0
2,190,1,0,37,758.4429,0,0.01052632,0,0,3,1,1,6,1,2,1,0
4,174,1,18.5,11,305.875,0,0.001709402,0,0,3,1,2,3,8,0,1,0
3,227,0,0,2,62,0,0.025,0,0,3,3,2,1,10,2,1,0
1,23,0,0,15,656.25,0.02857143,0.02857143,0,0,3,1,1,8,2,2,1,0
0,0,0,0,29,617.5,0.006896552,0.01954023,0,0,3,2,2,3,10,2,0,0
0,0,2,39,15,245,0,0.0125,11.99554,0,3,2,2,1,3,2,1,1
0,0,0,0,3,20,0,0.06666667,0,0,3,2,2,2,1,2,1,0
0,0,0,0,1,0,0.2,0.2,0,0,3,1,1,1,1,2,1,0
0,0,0,0,2,22,0,0.1,0,0,3,1,2,9,2,2,0,0
1,26,1,0,55,872.4,0.003508772,0.01754386,0,0,3,2,5,1,1,2,1,0
0,0,0,0,1,0,0.2,0.2,0,0,3,3,2,2,1,2,0,0
0,0,0,0,38,1372,0.005405405,0.01891892,0,0,3,2,2,1,2,2,0,0
2,41,0,0,7,139,0.02222222,0.05555556,0,0,3,2,5,6,2,2,1,0
4,74,2,629,149,5042.458,0.003870968,0.007285123,18.36805,0,3,2,2,1,2,2,0,1
0,0,0,0,5,288.5,0,0.0125,0,0,3,2,2,1,2,2,1,0
0,0,0,0,2,0,0.2,0.2,0,0,3,2,2,1,3,2,1,0
0,0,0,0,6,192,0,0.04,0,0,3,2,10,4,3,2,0,0
0,0,0,0,27,954.6667,0,0.003846154,0,0,3,2,2,1,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,4,11,2,0,0
2,74,0,0,13,429,0.01333333,0.04044444,0,0,3,2,4,3,6,2,0,0
0,0,0,0,41,1546.5,0,0.008333333,0,0,3,3,2,1,1,2,1,0
2,45,0,0,9,96.46667,0,0.01818182,0,0,3,2,2,3,1,2,0,0
2,112,0,0,9,198.8333,0,0.006060606,0,0,3,3,2,3,2,0,1,0
0,0,0,0,8,181,0.075,0.1,0,0,3,3,2,1,13,2,1,0
2,37,0,0,15,208.5,0,0.01176471,0,0,3,2,2,3,2,0,1,0
0,0,0,0,21,517.4238,0.01904762,0.025,0,0,3,2,5,2,1,2,0,0
0,0,0,0,12,358.0667,0,0.025,0,0,3,3,3,2,1,2,0,0
1,5.5,0,0,22,339.25,0,0.02698413,0,0,3,2,2,2,3,2,0,0
3,50,0,0,13,796,0,0.01333333,0,0,3,2,2,5,2,2,0,0
0,0,0,0,31,1759.417,0,0.002903226,0,0,3,2,2,4,2,2,1,0
2,26,0,0,19,3277,0.01578947,0.03789474,0,0,3,2,2,4,6,2,0,0
0,0,0,0,13,265.1667,0,0.04615385,0,0,3,2,2,4,2,2,0,0
5,113.5,0,0,13,437.2,0,0.002222222,0,0,3,1,8,4,11,0,0,0
0,0,0,0,6,92,0,0.06666667,0,0,3,1,1,3,10,2,0,0
3,279,0,0,0,0,0,0.05,0,0,3,3,2,1,10,2,1,0
3,228,1,267.5,23,1266.268,0.002197802,0.03776557,0,0,3,2,2,3,2,2,0,0
3,55,2,4,2,19,0,0.03333333,0,0,3,1,1,8,2,0,0,0
6,112.5,0,0,47,1882.113,0.004,0.01931429,17.52766,0,3,1,1,4,3,2,0,0
1,17,0,0,12,616.4,0,0.01818182,0,0,3,1,1,3,1,2,1,0
0,0,0,0,5,155,0.04,0.05333333,0,0,3,2,2,1,2,2,0,0
0,0,0,0,11,814.5,0,0.01,0,0,3,1,1,1,2,0,0,0
0,0,0,0,21,460.4167,0.01904762,0.03650794,0,0,3,2,2,6,1,2,0,0
0,0,0,0,5,819.5,0,0.036,0,0,3,2,2,1,2,2,1,0
1,8.5,0,0,30,659.2,0,0.006451613,0,0,3,2,2,3,3,0,1,0
0,0,0,0,5,427,0,0.04,0,0,3,3,3,3,9,2,1,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,4,1,2,0,0
0,0,0,0,17,766.5,0,0.0125,61.9395,0,3,2,2,1,2,0,1,1
0,0,0,0,1,0,0.2,0.2,0,0,3,2,5,5,1,2,0,0
0,0,0,0,14,2425,0,0.007142857,0,0,3,2,2,1,3,2,0,0
7,319.5,0,0,11,416.5,0,0.007142857,0,0,3,3,2,1,9,0,1,0
0,0,0,0,15,638.6429,0.003571429,0.05357143,0,0,3,3,2,1,1,2,0,0
0,0,1,132,8,445,0,0.01428571,0,0,3,3,2,4,14,2,1,0
0,0,0,0,4,81,0,0.025,0,0,3,2,2,3,2,2,0,0
0,0,0,0,20,1985,0.03,0.055,0,0,3,1,1,1,1,2,0,0
5,97.5,0,0,24,758.1444,0.04,0.05984615,0,0,3,3,2,2,1,2,1,0
7,182.0833,0,0,15,310.9,0,0.01,0,0,3,2,2,4,2,2,0,0
3,97,0,0,15,482,0.0125,0.025,0,0,3,2,2,6,1,2,0,0
0,0,0,0,2,0,0.2,0.2,0,0,3,2,5,1,1,2,0,0
3,34.83333,0,0,30,709.8333,0.02666667,0.04666667,0,0,3,1,1,2,1,2,1,0
0,0,3,57,31,4547.167,0.01290323,0.03924731,8.682742,0,3,2,4,5,2,2,0,0
0,0,0,0,9,1040,0.07777778,0.1166667,0,0,3,2,4,3,1,2,0,0
0,0,0,0,3,223,0.06666667,0.1333333,0,0,3,1,1,8,3,2,0,0
0,0,2,14,11,687.5,0.02051282,0.03589744,0,0,3,3,2,1,3,2,1,0
0,0,0,0,30,632.5833,0,0.02166667,0,0,3,2,5,1,1,2,0,0
1,77,0,0,9,312,0,0.04444444,0,0,3,1,1,3,3,0,1,0
3,107,0,0,45,2502.967,0,0.008510638,9.702113,0,3,2,4,1,2,0,1,0
10,614.1667,0,0,47,3608.9,0,0.0198718,7.256219,0,3,2,2,3,1,2,0,0
13,315.9667,1,0,15,406.575,0.01904762,0.03238095,0,0,3,3,2,3,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,3,3,2,0,0
1,0,0,0,39,2487.5,0.01710526,0.04710526,0,0,3,2,2,1,3,2,0,0
0,0,0,0,15,212.8,0.01904762,0.04285714,0,0,3,1,1,3,1,2,0,0
2,11,0,0,20,510,0.01363636,0.03484848,0,0,3,4,1,6,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,3,2,3,1,2,0,0
2,47.66667,0,0,5,72.33333,0,0.01428571,0,0,3,1,1,8,2,0,0,0
0,0,0,0,13,96.5,0.03076923,0.07692308,0,0,3,2,6,4,1,2,0,0
0,0,0,0,8,267,0,0.05,0,0,3,2,2,3,3,2,0,0
0,0,0,0,8,481.1667,0,0.025,0,0,3,2,2,7,7,2,0,0
0,0,0,0,4,2528,0,0.06666667,0,0,3,2,2,9,1,2,1,0
2,30,1,148.5,24,1530.194,0.007407407,0.01481482,10.10222,0,3,1,1,1,10,2,0,0
0,0,0,0,7,289.5,0,0.01428571,0,0,3,1,1,1,1,2,1,0
0,0,0,0,1,10,0,0.1,0,0,3,3,2,3,9,2,1,0
0,0,0,0,16,676.75,0.01428571,0.03571429,0,0,3,4,2,1,3,2,0,0
0,0,0,0,4,36,0.05,0.1,0,0,3,2,2,6,1,2,0,0
2,25,0,0,6,65,0,0.025,0,0,3,2,2,1,2,0,1,0
0,0,0,0,16,630.75,0,0.04047619,0,0,3,3,2,1,1,2,1,0
8,359,2,954,14,336.5,0,0.005555556,0,0,3,3,2,7,9,2,1,0
0,0,0,0,5,77,0,0.04,0,0,3,2,4,1,3,2,1,0
5,59,0,0,3,44.66667,0,0.025,0,0,3,2,4,6,2,2,1,0
4,1347.75,0,0,22,3410.875,0.0198718,0.09,0,0,3,2,2,1,2,2,0,0
0,0,0,0,10,322.5,0.04,0.07,0,0,3,2,2,4,1,2,0,0
0,0,0,0,11,919,0,0.02727273,0,0,3,2,6,2,3,2,0,0
18,280.95,6,762.5,79,2096.911,0.003333333,0.01400855,25.96702,0,3,2,4,2,2,2,0,0
4,100.3,0,0,66,2868.133,0.01142857,0.01725974,9.162351,0,3,3,2,1,1,2,0,1
1,23,0,0,27,1058.894,0,0.01049383,1.865778,0,3,2,2,3,13,2,0,0
6,53.38095,0,0,5,54.38095,0,0.003571429,0,0,3,2,2,6,2,0,1,0
2,8,0,0,11,543.5,0.007692308,0.03846154,0,0,3,2,2,3,13,2,0,0
0,0,0,0,29,1089,0.006896552,0.0137931,0,0,3,1,6,1,1,2,0,0
1,0,1,60,43,1131.808,0.02878788,0.04734849,0,0,3,1,1,1,3,2,0,0
0,0,0,0,7,314.5,0.03333333,0.06666667,0,0,3,2,2,3,1,2,0,0
14,416.3929,6,449.3333,258,11301.2,0,0.00742538,33.61179,0,3,2,4,9,2,2,0,1
6,573.5,1,0,33,1946.943,0.005882353,0.02060265,0,0,3,3,2,3,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,1,1,2,0,0
6,465.8333,2,71,26,1558,0.006666667,0.01333333,7.169617,0,3,2,2,1,1,2,1,0
0,0,1,212.5,21,1198.75,0,0.003174603,0,0,3,2,4,7,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,4,3,2,0,0
0,0,0,0,17,927.1667,0,0.01470588,0,0,3,1,1,2,3,2,0,0
9,97.64286,0,0,37,584.5959,0.005128205,0.01304348,0,0,3,2,4,1,3,2,1,0
0,0,0,0,4,135.5,0,0.06666667,0,0,3,2,2,3,14,2,0,0
3,148,0,0,8,292.5,0,0.02727273,0,0,3,2,2,1,3,2,1,0
0,0,0,0,2,68.5,0,0.03333333,0,0,3,3,2,1,10,2,0,0
3,58,0,0,23,364.1667,0.004,0.02,0,0,3,2,2,1,3,2,0,0
0,0,0,0,26,694.3,0.02307692,0.03641026,0,0,3,3,2,2,3,2,1,0
1,3,0,0,3,236,0,0.025,0,0,3,3,2,1,3,2,1,0
4,97.61111,0,0,24,1128.468,0.03846154,0.05857753,0,0,3,2,4,3,1,2,0,0
4,57,0,0,5,81,0,0.025,0,0,3,1,1,8,10,2,0,0
2,34,0,0,21,521.5,0.01818182,0.02121212,0,0,3,3,2,5,1,2,1,0
0,0,0,0,7,496.75,0,0.01111111,0,0,3,3,2,6,1,2,0,0
0,0,0,0,9,104.8333,0.02222222,0.07222222,0,0,3,2,2,4,2,2,0,0
1,7,0,0,4,45,0,0.0125,0,0,3,3,2,3,1,2,0,0
2,37.5,0,0,2,492.5,0,0.05,0,0,3,2,2,1,2,2,0,0
1,3,0,0,40,624.75,0,0.01463415,0,0,3,3,7,3,3,2,0,0
0,-1,0,-1,1,-1,0.2,0.2,0,0,3,3,2,7,1,2,0,0
0,0,0,0,6,116.5,0,0.06666667,0,0,3,2,2,2,3,2,1,0
0,0,0,0,8,144,0.025,0.04583333,0,0,3,3,2,7,3,2,1,0
2,22.5,0,0,28,686.3222,0,0.001190476,0,0,3,2,4,3,1,2,0,0
0,0,1,1411,1,1411,0,0.1,0,0,3,2,2,1,2,2,0,0
0,0,0,0,7,126,0.02857143,0.05714286,0,0,3,2,5,2,10,2,0,0
0,0,0,0,6,185,0,0.1,0,0,3,1,1,1,10,2,0,0
0,0,0,0,6,218,0,0.06666667,0,0,3,2,2,3,1,2,0,0
0,-1,0,-1,1,-1,0.2,0.2,0,0,3,3,2,3,1,2,0,0
0,0,0,0,30,484.6726,0,0.01896552,0,0,3,2,6,7,1,2,0,0
0,0,0,0,19,439.8333,0.005555556,0.003703704,0,0,3,1,1,7,2,0,0,0
2,38,0,0,21,733.7,0,0.01403509,0,0,3,2,7,1,3,2,1,0
6,77,3,447,34,1469.702,0,0.02398374,22.80152,0,3,2,2,1,2,2,0,0
2,58.5,2,125,16,485.8333,0,0.002222222,0,0,3,2,2,7,2,0,1,0
0,0,0,0,3,19,0,0.06666667,0,0,3,2,4,1,1,2,1,0
6,99.33333,1,28.5,5,345.5,0,0.01111111,0,0,3,2,2,3,8,0,0,0
3,117,0,0,20,543.8,0.00952381,0.01904762,0,0,3,1,1,1,2,0,0,0
0,0,0,0,3,48,0,0.06666667,0,0,3,4,1,1,1,2,0,0
2,16.66667,0,0,22,343.369,0.001298701,0.03992424,0,0,3,3,2,1,1,2,0,0
0,0,0,0,9,171,0.02222222,0.06666667,0,0,3,2,10,4,3,2,0,0
12,81.5,0,0,61,2202.579,0.005797101,0.01715385,0,0,3,2,2,1,1,2,0,0
0,0,0,0,11,299.5,0.03636364,0.07272727,0,0,3,1,1,3,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,1,1,2,0,0
0,0,1,90,11,1056.5,0.01818182,0.05454545,0,0,3,4,2,1,2,2,0,0
4,34,0,0,46,627.3083,0,0.004166667,0,0,3,2,2,7,8,0,0,0
4,38.5,0,0,33,583.8333,0.002631579,0.007894737,0,0,3,2,2,4,3,2,1,0
0,0,0,0,7,221.5,0,0.02857143,0,0,3,4,1,1,3,2,0,0
0,0,0,0,44,441.7917,0.004545455,0.01818182,0,0,3,4,2,1,3,2,0,0
7,156.25,0,0,37,1037.355,0,0.0165,0,0,3,3,2,8,2,2,0,0
3,15,0,0,11,246,0.01818182,0.05454545,0,0,3,2,2,1,8,2,0,0
0,-1,0,-1,1,-1,0,0.06666667,0,0,3,2,2,7,1,2,0,0
0,0,2,18,1,46,0,0.06666667,0,0,3,2,2,7,10,2,0,0
0,0,0,0,80,801.8024,0,0.0035,0,0,3,2,2,3,1,2,0,0
1,19,0,0,40,1361.167,0.005,0.0225,0,0,3,4,1,2,3,2,1,0
0,0,0,0,5,53,0.04,0.08,0,0,3,2,5,2,2,2,1,0
1,7,0,0,17,2648.5,0.0125,0.03125,0,0,3,2,2,1,2,2,0,0
0,0,0,0,3,27,0.06666667,0.1333333,0,0,3,2,2,1,13,2,0,0
0,0,0,0,13,255,0,0.01538462,0,0,3,2,4,1,1,2,1,0
0,0,0,0,2,221.5,0,0.05,0,0,3,3,2,3,10,2,1,0
0,0,0,0,7,225,0.02857143,0.08571429,0,0,3,4,1,4,1,2,0,0
0,0,0,0,7,125,0,0.02857143,0,0,3,2,2,1,1,2,0,0
0,0,0,0,12,323,0.03333333,0.06666667,0,0,3,2,2,1,3,2,1,0
5,67.5,3,245,32,1929.33,0,0.00430839,0,0,3,2,4,1,1,2,0,0
12,311.4091,0,0,96,4233.481,0.006635802,0.02717471,3.541146,0,3,2,4,1,1,2,1,0
0,0,0,0,5,116,0,0.04,0,0,3,2,5,1,1,2,0,0
0,0,0,0,2,0,0.2,0.2,0,0,3,3,2,6,1,2,1,0
3,14,0,0,27,1585.667,0.02666667,0.05833333,0,0,3,2,2,6,1,2,1,0
6,145,0,0,13,644,0,0.01333333,0,0,3,2,2,1,2,0,0,0
0,0,0,0,5,488.5,0.03272727,0.03384615,0,0,3,2,7,7,6,2,0,0
0,0,1,15,25,1235.65,0.04166667,0.05327381,0,0,3,1,1,1,3,2,1,0
1,43,0,0,37,1505.167,0,0.005263158,0,0,3,2,2,4,8,0,0,0
0,0,0,0,7,495,0,0.00952381,0,0,3,4,1,3,2,2,0,0
4,84,0,0,21,270,0,0.002380952,0,0,3,1,1,3,2,2,0,0
0,0,0,0,2,0,0.2,0.2,0,0,3,3,2,1,10,2,0,0
4,120,0,0,13,293,0,0.01428571,0,0,3,1,2,1,10,2,0,0
0,0,1,0,51,2122.656,0,0.007051282,9.294776,0,3,2,2,1,10,2,0,1
0,0,0,0,35,1231.16,0.005714286,0.02361905,0,0,3,2,2,1,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,3,2,2,1,1,2,0,0
0,0,0,0,17,341.6667,0.01176471,0.04117647,0,0,3,2,6,9,6,2,0,0
0,-1,0,-1,1,-1,0.2,0.2,0,0,3,1,1,3,3,2,0,0
0,0,0,0,21,1686.333,0,0.03095238,0,0,3,2,5,2,1,2,0,0
5,263,0,0,3,212,0,0.02857143,0,0,3,1,1,9,8,0,0,0
1,0,0,0,34,2161.979,0.00625,0.02023359,0,0,3,3,2,1,1,2,0,0
9,72.94444,2,125.0952,17,318.073,0.008695652,0.03539745,0,0,3,3,2,8,2,2,0,0
0,0,0,0,1,13,0,0.1,0,0,3,2,2,3,1,2,0,0
0,0,0,0,30,390.6667,0.006666667,0.05666667,0,0,3,2,6,6,1,2,0,0
0,0,0,0,11,253,0,0.02727273,0,0,3,2,2,2,1,2,0,0
1,18.5,0,0,12,208,0.04545454,0.08181818,0,0,3,2,2,4,1,2,0,0
6,87.33333,0,0,62,1470.853,0,0.009683372,0,0,3,2,4,6,3,2,1,0
6,99.60588,0,0,83,2585.618,0,0.00761877,6.871309,0,3,2,2,2,2,2,0,1
3,63,0,0,13,400.3333,0.03076923,0.04615385,0,0,3,4,1,3,1,2,0,0
3,68,1,103,10,808.5,0,0.01538462,35.99262,0,3,2,2,3,7,2,1,1
0,0,0,0,12,1484,0,0.01666667,0,0,3,2,2,7,1,2,0,0
0,0,0,0,4,505,0,0.05,0,0,3,2,2,1,1,2,0,0
3,68.5,0,0,37,1121.206,0.005405405,0.00113798,0,0,3,1,1,1,2,2,1,0
1,135,0,0,2,141,0,0.06666667,0,0,3,2,2,1,10,2,0,0
0,0,0,0,3,234,0,0.03333333,0,0,3,1,2,1,2,2,1,0
1,34,0,0,7,179,0,0.02857143,53.13429,0,3,2,4,2,8,0,0,1
6,176.25,12,404,41,2720.671,0.01296296,0.03326211,8.833826,0,3,2,2,2,2,2,1,1
16,315.145,6,147.8667,173,6255.018,0.002531328,0.01073715,0,0,3,2,2,2,2,2,0,0
6,523.2143,2,263,48,2309.732,0.003846154,0.01490385,10.60089,0,3,2,2,3,1,2,0,1
4,76,0,0,39,1936.55,0.004761905,0.02380952,5.513976,0,3,4,1,3,2,2,0,0
3,118.6667,0,0,17,694,0.003703704,0.008333333,27.45138,0,3,3,2,1,2,2,1,1
0,0,0,0,11,125,0.01818182,0.08181818,0,0,3,2,2,1,13,2,0,0
8,174.5,0,0,10,195.5,0,0.006060606,0,0,3,1,1,3,2,2,0,0
1,40,0,0,27,1400.5,0,0.007142857,0,0,3,1,1,4,2,2,0,0
8,201.1667,3,41,18,914.1667,0,0.0125,0,0,3,1,1,1,3,2,0,0
13,374.875,1,53,88,5958.072,0.002105263,0.00954386,0,0,3,2,2,3,2,2,0,0
4,56,0,0,31,270.4917,0,0.00234375,0,0,3,2,2,1,3,2,0,0
3,92.83333,0,0,24,463.8167,0.002666667,0.01533333,17.84231,0,3,1,1,1,2,2,0,1
0,0,0,0,16,371.5,0.0125,0.025,0,0,3,2,5,7,1,2,0,0
0,0,0,0,6,13,0.1333333,0.1666667,0,0,3,2,2,1,3,2,0,0
1,4,3,148.5,5,185.8333,0,0.01875,0,0,3,2,2,7,2,2,0,0
2,102,0,0,16,502.8333,0,0.004444444,0,0,3,3,2,4,2,2,1,0
0,0,0,0,3,1016.5,0.06666667,0.06666667,0,0,3,3,2,5,1,2,0,0
1,11,0,0,16,253,0,0.02352941,0,0,3,2,2,1,3,0,0,0
0,0,1,126,17,887.0667,0.0125,0.0296875,0,0,3,2,2,1,2,2,0,0
0,0,0,0,58,3200.367,0.003448276,0.02758621,0,0,3,2,2,6,1,2,0,0
3,187,2,41,48,1769.697,0.000606061,0.01161616,16.71534,0,3,2,2,3,2,2,0,0
0,0,0,0,14,1037.5,0.01428571,0.04761905,0,0,3,2,2,4,2,2,0,0
4,185,0,0,40,1694.75,0.02051282,0.03119658,0,0,3,2,2,6,1,2,0,0
0,0,0,0,37,1643.436,0.005555556,0.03227124,2.188719,0,3,2,4,3,2,2,1,1
0,0,0,0,7,383.5,0,0.02380952,0,0,3,3,2,6,3,2,0,0
