Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under_five_deaths,Polio,Total_expenditure,Diphtheria,HIV_AIDS,GDP,Population,thinness__1_19_years,thinness_5_9_years,Income_composition_of_resources,Schooling
64,2007,1,56.8,356,66,1.97,59.83361,81,1516,17.3,100,76,4.8,81,9.1,839.1811,388599,8.4,8.3,0.494,10.1
64,2006,1,55.3,388,68,1.76,52.60385,8,1847,16.9,104,77,4.24,8,10.3,697.6639,37525,8.5,8.4,0.483,9.7
64,2005,1,54.1,412,70,1.82,39.55678,76,153,16.4,108,7,4.36,76,11.6,519.7999,3648288,8.6,8.5,0.474,9.6
64,2004,1,53,432,72,1.43,36.29775,73,20,15.9,112,73,4.29,73,13.2,458.8844,3574931,8.7,8.6,0.461,8.9
64,2003,1,52.4,437,74,1.49,35.85205,73,65,15.5,115,75,4.45,73,14.5,436.6875,3413852,8.8,8.8,0.45,8.2
64,2002,1,52.1,437,76,1.66,32.73674,84,766,15.1,118,83,4.54,84,15.7,395.8494,332149,8.9,8.9,0.451,8.5
65,2014,1,66.1,2,0,0.01,97.87193,75,0,77.1,0,79,1.21,75,0.1,1684.543,11458,0.1,0.1,0.597,11.9
65,2013,1,65.8,22,0,0.01,137.2592,95,0,76.7,0,91,1.15,95,0.1,1724.362,18535,0.1,0.1,0.589,11.9
65,2012,1,65.7,24,0,0.01,147.455,94,0,76.2,0,92,1.37,94,0.1,1763.815,16613,0.1,0.1,0.581,11.9
65,2011,1,65.5,26,0,0.53,30.46704,95,0,75.7,0,95,1.42,99,0.1,1692.613,14656,0.1,0.1,0.585,11.9
65,2010,1,65.3,27,0,0.48,18.21661,91,0,75.2,0,95,1.52,91,0.1,1493.165,12652,0.1,0.1,0.584,11.9
65,2009,1,65.2,28,0,0.54,162.2904,86,0,74.6,0,84,12.24,86,0.1,1297.285,1568,0.1,0.1,0.576,11.9
65,2008,1,65.1,21,0,0.46,167.6202,83,0,74.1,0,74,12.23,82,0.1,1413.323,9844,0.2,0.1,0.572,11.6
65,2007,1,65,211,0,0.68,188.7109,96,0,73.4,0,93,13.66,94,0.1,1357.632,96311,0.2,0.1,0.574,11.8
65,2006,1,65,212,0,0.76,18.19458,88,0,72.8,0,86,1.93,86,0.1,1151.556,9426,0.2,0.1,0.576,12.1
65,2005,1,64.9,213,0,0.6,111.7392,5,0,72.1,0,74,1.6,79,0.1,1214.557,92325,0.2,0.2,0,12.2
65,2004,1,64.8,214,0,0.48,10.62427,67,0,71.4,0,61,1.39,62,0.1,113.6286,9542,0.2,0.2,0,12.4
65,2003,1,64.7,215,0,0.5,1.765413,73,0,7.6,0,79,9.98,7,0.1,115.3865,88895,0.2,0.2,0,11.6
65,2002,1,64.6,217,0,0.49,70.75572,79,0,69.7,0,96,9.1,77,0.1,826.5855,87343,0.2,0.2,0,11.7
65,2001,1,64.3,219,0,0.6,59.97186,85,0,68.8,0,88,9,85,0.1,734.9492,85858,0.2,0.2,0,10.4
65,2000,1,64.1,222,0,0.46,11.07543,9,0,67.9,0,9,8.12,9,0.1,796.7938,8446,0.2,0.2,0,10
66,2014,0,74.4,156,0,0.01,1542.636,92,36,6.7,0,92,5.88,92,0.1,15725.14,1993782,2.2,2.2,0.822,16
66,2013,0,74.1,161,0,10.37,150.3117,94,0,6.2,0,94,5.67,94,0.1,1532.229,212647,2.2,2.2,0.814,15.4
66,2012,0,73.8,163,0,10.21,1356.022,9,3,59.8,0,91,5.91,91,0.1,13822.86,234319,2.2,2.2,0.812,15.5
66,2011,0,73.6,169,0,10.14,24.70841,89,1,59.4,0,92,6.1,92,0.1,1372.689,25979,2.2,2.3,0.81,15.8
66,2010,0,72.8,18,0,9.8,1109.97,91,0,58.9,0,92,6.55,92,0.1,11326.22,297555,2.2,2.3,0.815,16
66,2009,0,72.6,184,0,9.85,1137.624,92,0,58.5,0,94,6.84,94,0.1,12219.37,2141669,2.3,2.3,0.821,16.4
66,2008,0,71.9,199,0,11.84,253.4022,93,3,58.1,0,94,6.63,94,0.1,16348.53,2177322,2.3,2.4,0.819,16.3
66,2007,0,78,221,0,12.12,170.9884,91,0,57.7,0,94,7.1,94,0.1,1444.159,22325,2.4,2.4,0.814,16.2
66,2006,0,75,229,0,10.4,1099.249,94,7,57.4,0,96,6.8,96,0.1,9667.976,2218357,2.4,2.5,0.807,16.2
66,2005,0,76,216,0,9.92,86.92554,99,2,57,0,99,6.37,99,0.1,7558.743,2238799,2.5,2.5,0.791,15.9
66,2004,0,71,26,0,8.81,80.03284,98,0,56.6,0,99,6.51,99,0.1,6351.813,2263122,2.5,2.6,0.776,15.5
66,2003,0,78,29,0,8.24,478.0645,98,0,56.3,0,98,6.15,98,0.1,5134.957,2287955,2.6,2.6,0.761,15.2
66,2002,0,73,219,0,7.44,376.457,98,0,56,0,98,6.29,97,0.1,4132.349,231173,2.7,2.7,0.746,14.8
66,2001,0,69.9,228,0,6.68,332.2752,96,1,55.7,0,97,6.17,97,0.1,3572.851,233717,2.8,2.8,0.728,14.2
66,2000,0,71,218,0,7.13,291.0171,95,0,55.4,0,96,6,96,0.1,3352.731,236755,2.8,2.8,0.716,13.7
67,2014,1,74.8,99,1,1.32,140.3771,81,112,65.4,1,75,6.39,81,0.1,8161.461,563279,4.8,4.9,0.763,13.3
67,2013,1,74.9,97,1,1.29,14.5561,81,1761,64.9,1,75,6.63,81,0.1,846.2852,527612,4.8,4.8,0.766,13.3
67,2012,1,75,93,1,1.53,151.1527,81,9,64.4,1,75,6.99,81,0.1,8787.947,491644,4.8,4.8,0.763,13.3
67,2011,1,75,93,1,1.57,835.0627,81,9,64,1,75,7.12,81,0.1,8734.965,4588368,4.7,4.7,0.758,13.2
67,2010,1,74.9,94,1,1.58,805.3956,81,12,63.5,1,75,7.19,81,0.1,8763.826,4337141,4.7,4.7,0.752,13.3
67,2009,1,74.7,95,1,1.62,8.140374,81,22,63,1,75,7.42,81,0.1,84.26888,4183156,4.7,4.7,0.746,13.2
67,2008,1,74.5,98,1,1.67,69.13925,81,24,62.5,1,75,8.7,81,0.1,712.7758,411147,4.7,4.7,0.74,13.1
67,2007,1,74.4,98,1,1.72,8.906931,8,373,61.9,1,75,8.9,8,0.1,614.2711,486466,4.7,4.6,0.731,12.9
67,2006,1,74.1,1,1,1.82,534.5796,78,956,61.4,1,75,8.83,78,0.1,5372.659,45735,4.7,4.6,0.733,13.2
67,2005,1,73.9,11,1,1.94,630.0541,77,618,6.8,1,74,8.42,77,0.1,5339.441,3986852,4.7,4.6,0,13.7
67,2004,1,73.7,13,1,2.1,618.3615,75,213,6.2,1,74,8.91,75,0.1,5424.224,3863267,4.7,4.6,0,14.2
67,2003,1,73.5,15,1,2.19,527.9177,74,526,59.7,1,74,9.3,74,0.1,5425.67,371464,4.8,4.7,0,14.8
67,2002,1,73.2,17,1,1.98,70.13208,77,36,59.1,1,77,1.5,77,0.1,5436.595,3522837,4.8,4.7,0,15.2
67,2001,1,73,11,1,2.19,510.6035,8,8,58.6,1,8,1.9,8,0.1,5253.123,3359859,4.9,4.7,0,15
67,2000,1,72.7,112,1,2.26,404.3879,83,5,57.9,1,83,1.86,83,0.1,5334.933,3235366,4.9,4.8,0,14.9
68,2014,1,52.1,522,4,0.01,162.1278,93,0,32,6,9,1.62,93,9.4,1174.839,2145785,5.8,5.6,0.491,10.8
68,2013,1,52.1,518,4,0.01,153.3443,93,516,31.4,6,9,11.7,93,9.6,1196.133,2117361,6.1,5.9,0.484,11.1
68,2012,1,52.2,513,4,0.01,168.1349,95,179,3.8,6,93,11.14,95,9,1281.516,289928,6.4,6.2,0.479,11
68,2011,1,52.3,52,4,2.39,195.8253,96,172,3.2,6,95,11.79,96,10.5,1352.384,264166,6.8,6.6,0.469,11
68,2010,1,51.1,527,4,2.71,154.8706,93,2488,29.7,6,92,1.87,93,13.4,1173.262,24551,7.2,7,0.464,10.9
68,2009,1,49.4,566,4,2.75,104.3145,91,0,29.2,6,89,9.8,91,18.2,923.1369,21929,7.6,7.4,0.453,10.8
68,2008,1,47.8,592,5,2.75,91.85433,88,0,28.8,6,86,8.85,88,27.3,934.4286,199993,8,7.8,0.447,10.7
68,2007,1,46.2,633,4,2.69,9.184327,9,2,28.3,6,87,8.47,88,30,918.4327,1982287,8.4,8.3,0.44,10.6
68,2006,1,45.3,654,5,2.61,71.15578,91,1,27.9,6,88,7.12,89,34.1,915.7758,1965662,8.8,8.7,0.437,10.7
68,2005,1,44.5,675,5,2.67,57.9037,87,0,27.4,6,88,6.3,89,34.8,862.9463,1949543,9.3,9.2,0.437,10.7
68,2004,1,44.8,666,5,1.8,67.91362,6,31,26.9,7,89,6.96,9,34.6,781.5146,1933728,9.7,9.7,0.439,10.7
68,2003,1,45.5,648,5,1.99,5.300902,17,1,26.4,7,9,7.13,9,33.8,63.63628,191897,1.2,1.1,0.44,10.5
69,2014,1,58.1,329,8,0.01,54.37397,5,34,26.7,11,49,1.4,5,0.9,458.4652,439737,6.7,6.5,0.426,9.9
69,2013,1,61.1,258,9,0.01,45.04892,76,0,26.1,11,75,9.25,76,1.1,454.1222,4286291,6.8,6.7,0.419,9.8
69,2012,1,67,261,9,0.01,48.09891,8,43,25.6,12,8,1.19,8,1.2,415.362,4181563,7,6.9,0.416,9.6
69,2011,1,62,266,9,3.72,60.44658,77,279,25,12,77,11.23,77,1.5,379.6896,47167,7.2,7,0.406,9.5
69,2010,1,59.7,272,9,3.64,41.91052,47,2200,24.5,13,71,11.87,7,1.8,327.426,3948125,7.4,7.2,0.403,9.6
69,2009,1,59.2,277,10,3.75,5.59217,64,6,24,13,84,14.39,81,2.1,33.66749,3811528,7.6,7.4,0.4,9.7
69,2008,1,58.6,281,10,3.88,40.03344,64,1,23.4,14,79,11.83,75,2.4,232.6173,3662993,7.7,7.6,0.394,9.8
70,2014,0,73.4,169,0,15.19,2211.744,94,11,61.9,0,93,6.55,93,0.1,16554.97,2932367,2.6,2.7,0.841,16.5
70,2013,0,73,178,0,15.04,1968.817,93,35,61.4,0,93,6.59,93,0.1,15712.82,2957689,2.7,2.7,0.834,16.4
70,2012,0,73,176,0,15.14,1807.071,93,0,6.9,0,93,6.67,93,0.1,14341.84,2987773,2.7,2.7,0.83,16.5
70,2011,0,72.8,18,0,12.66,1758.823,95,7,6.5,0,92,6.86,92,0.1,14357.74,328115,2.7,2.8,0.826,16.7
70,2010,0,72.4,188,0,12.9,1423.802,94,2,6,0,95,7.9,95,0.1,11984.87,397282,2.8,2.8,0.824,16.8
70,2009,0,72.2,192,0,12.4,1446.529,95,0,59.7,0,98,7.53,98,0.1,11837.39,3162916,2.8,2.9,0.825,16.6
70,2008,0,71.1,224,0,13.3,1888.15,96,1,59.3,0,96,6.61,96,0.1,14961.57,3198231,2.9,2.9,0.82,16.5
70,2007,0,72,24,0,13.4,1581.512,96,0,59,0,95,6.22,95,0.1,12297.92,3231294,2.9,3,0.812,16.4
70,2006,0,76,229,0,12.7,116.505,95,1,58.7,0,94,6.2,94,0.1,924.6425,326999,3,3,0.807,16.4
70,2005,0,78,222,0,12.3,913.6995,95,1,58.4,0,93,5.83,94,0.1,7863.163,3322528,3,3.1,0.798,16.2
70,2004,0,71.6,24,0,12.1,76.36188,94,1,58.1,0,9,5.67,94,0.1,676.967,337775,3.1,3.1,0.792,16.3
70,2003,0,71.6,22,0,11.29,80.9971,95,1,57.8,0,91,6.46,94,0.1,555.5357,3415213,3.2,3.2,0.78,15.8
70,2002,0,71.4,22,0,11,561.9169,94,103,57.5,0,97,6.4,95,0.1,4146.988,344367,3.3,3.3,0.77,15.3
70,2001,0,71.2,21,0,10.2,42.87209,95,7,57.2,0,97,6.26,95,0.1,353.1473,347818,3.3,3.3,0.757,14.7
70,2000,0,71.6,2,0,9.87,373.2606,98,19,56.9,0,92,6.46,94,0.1,3297.355,3499536,3.4,3.4,0.745,14
71,2014,0,81.7,65,0,11.12,16255.16,94,0,6.9,0,99,6.94,99,0.1,119172.7,556319,1,0.9,0.892,13.9
71,2013,0,81.4,68,0,11.02,15515.75,94,0,6.5,0,99,7.1,99,0.1,113751.9,54336,0.9,0.9,0.892,13.9
71,2012,0,81.1,7,0,11.34,2284.582,94,2,6.1,0,99,7.18,99,0.1,16749.14,53946,0.9,0.9,0.892,13.9
71,2011,0,88,72,0,11.5,17028.53,95,6,59.6,0,96,7.34,99,0.1,115761.6,518347,0.9,0.9,0.894,13.9
71,2010,0,86,73,0,11.36,2267.252,94,0,59.2,0,96,7.68,99,0.1,14965.36,56953,0.9,0.9,0.884,13.7
71,2009,0,83,76,0,11.42,2052.393,95,0,58.8,0,96,8.11,99,0.1,13198.67,497783,0.9,0.9,0.888,13.5
71,2008,0,80,8,0,11.53,18961.35,94,1,58.4,0,96,7.34,99,0.1,114293.8,48865,0.9,0.9,0.887,13.5
71,2007,0,79.7,82,0,11.75,267.0513,87,0,57.9,0,96,6.8,99,0.1,1618.493,479993,0.9,0.9,0.877,13.5
71,2006,0,79.4,85,0,11.98,15345.49,95,8,57.5,0,99,7.75,99,0.1,89739.71,472637,0.9,0.9,0.88,13.5
71,2005,0,78.8,9,0,11.84,1346.247,95,0,57,0,99,7.95,99,0.1,8289.696,465158,1,0.9,0.874,13.5
71,2004,0,78.7,92,0,12.42,12372.05,94,0,56.4,0,99,8.2,99,0.1,75716.35,45895,1,0.9,0.867,13.5
71,2003,0,78.6,92,0,12.61,10111.39,95,1,55.8,0,99,7.67,98,0.1,65445.89,45163,1,0.9,0.865,13.6
71,2002,0,78.3,95,0,12.91,910.5063,95,0,55.2,0,99,8.27,99,0.1,5293.641,446175,1,0.9,0.86,13.5
71,2001,0,78,96,0,12.89,7877.337,86,0,54.6,0,99,7.4,99,0.1,48179.43,441525,1,1,0.854,13.4
71,2000,0,77.8,98,0,13.14,8246.13,77,0,54,0,99,7.48,99,0.1,48736,4363,1,1,0.848,13.5
72,2014,1,65.1,225,29,0.01,5.339066,73,3,2,39,73,3.4,73,0.3,452.4632,2358981,7.2,7.1,0.509,10.3
72,2013,1,64.7,23,29,0.87,79.50882,74,6,19.5,40,73,4.15,74,0.4,461.7237,2.296115e+007,7.3,7.2,0.508,10.3
72,2012,1,64.3,235,30,0.87,59.97914,7,2,19,42,71,3.46,7,0.4,443.9611,2.234657e+007,7.4,7.3,0.506,10.2
72,2011,1,63.8,241,31,0.97,78.79967,73,0,18.5,43,73,4.24,73,0.4,454.9635,2.174395e+007,7.5,7.4,0.504,10.2
72,2010,1,63.3,248,32,1.03,76.60442,7,1,18,45,7,4.86,7,0.5,412.7393,2115164,7.6,7.5,0.503,10.2
72,2009,1,62.8,254,33,0.91,71.16601,77,0,17.6,47,76,4.7,77,0.5,415.6893,2569121,7.7,7.6,0.5,9.7
72,2008,1,62.3,259,34,0.68,6.448763,77,3,17.1,49,77,4.5,77,0.5,47.73325,1.999647e+007,7.8,7.7,0.491,9.4
72,2007,1,61.9,261,35,0.71,55.43034,84,0,16.7,51,83,4.98,84,0.6,377.8483,1.943352e+007,7.9,7.8,0.483,9.1
72,2006,1,61.4,263,36,0.68,38.4187,82,2,16.3,54,83,5.11,85,0.6,292.1574,1888268,8,7.9,0.478,9
72,2005,1,69,265,37,0.72,33.74786,81,0,15.8,56,8,5.3,85,0.6,274.8197,1.833672e+007,8.1,8,0.473,8.9
72,2004,1,64,267,38,0.81,23.72796,71,35558,15.4,58,74,4.89,78,0.6,245.1236,1782997,8.2,8.1,0.466,8.7
72,2003,1,59.9,268,40,0.93,37.12895,61,62233,15,60,65,4.81,66,0.7,316.7999,1.727914e+007,8.3,8.3,0.457,8.5
72,2002,1,59.3,271,41,0.9,47.52621,51,10795,14.7,63,61,5.29,62,0.7,262.2859,1.676512e+007,8.5,8.4,0.462,8.3
73,2014,1,57.6,377,27,0.01,59.48745,91,3,19.2,40,87,11.38,91,5.1,354.7254,1768838,6.5,6.3,0.466,10.7
73,2013,1,56.7,394,29,0.01,55.83108,89,1,18.8,42,89,1.96,89,6.3,332.9223,1.657715e+007,6.5,6.4,0.459,10.7
73,2012,1,55.3,42,31,0.01,82.76866,96,11,18.4,46,95,12.6,96,8.3,374.5188,169735,6.6,6.5,0.454,10.7
73,2011,1,54.1,441,32,1.23,13.77617,97,26,18,50,97,11.67,97,11.2,512.1255,1.562762e+007,6.7,6.6,0.444,10.6
73,2010,1,52.9,462,35,1.08,9.728005,93,118712,17.6,54,86,1.5,93,13.7,458.8682,1516795,6.8,6.7,0.43,10.2
73,2009,1,51.5,491,36,1.16,7.915071,93,21,17.3,56,93,1.18,93,14.9,42.73797,1471462,6.9,6.8,0.415,9.9
73,2008,1,50,525,36,1.27,74.34483,91,20,16.9,58,92,1.7,91,16.9,372.8427,1.427123e+007,7,6.9,0.4,9.6
73,2007,1,48.5,559,37,1.18,4.269511,87,143,16.6,59,88,9.31,87,19.3,32.22273,1384969,7.1,7,0.387,9.7
73,2006,1,47.1,587,38,1.18,6.847034,99,1,16.2,61,99,8.99,99,21.1,297.6971,1.342926e+007,7.3,7.1,0.377,9.6
73,2005,1,46,66,39,1.04,5.67064,93,184,15.9,62,94,8.2,93,22.4,28.36738,1339711,7.4,7.2,0.371,9.7
73,2004,1,45.1,615,40,1.11,58.13583,89,1116,15.5,65,94,7.82,89,23.4,274.2256,1267638,7.5,7.4,0.366,10
73,2003,1,44.6,613,43,1.08,4.375316,84,167,15.2,70,85,6.35,84,24.2,26.15252,1.233669e+007,7.6,7.5,0.362,10.3
73,2002,1,44,67,46,1.1,3.885395,64,92,14.8,75,79,4.82,64,24.7,29.9799,1213711,7.7,7.6,0.388,10.4
74,2014,1,74.8,126,4,0.52,721.3655,96,221,39.5,4,97,4.17,97,0.1,11183.96,322817,7.6,7.4,0.783,13
74,2013,1,74.6,128,3,0.53,110.678,96,195,38.5,4,97,4.2,97,0.1,1882.278,2976724,7.8,7.6,0.779,12.9
74,2012,1,74.5,129,3,0.53,101.6092,97,1868,37.4,4,97,4.1,97,0.1,1779.496,2917456,7.9,7.7,0.776,12.9
74,2011,1,74.3,13,3,0.51,9.230026,96,1569,36.3,4,96,3.89,96,0.1,145.1262,2.863513e+007,8,7.8,0.774,13
74,2010,1,74.1,131,3,0.49,65.5666,96,73,35.3,4,96,3.99,96,0.1,971.357,2.811229e+007,8.2,8,0.764,12.8
74,2009,1,74,131,3,0.47,431.5452,96,153,34.4,4,97,3.97,97,0.1,7326.744,2765383,8.3,8.2,0.756,12.6
74,2008,1,73.8,132,3,0.47,438.4519,97,334,33.4,4,97,3.47,97,0.1,8513.63,2711169,8.5,8.3,0.747,12.5
74,2007,1,73.7,133,3,0.43,409.9813,96,394,32.5,4,97,3.61,97,0.1,7269.171,2.662585e+007,8.7,8.5,0.736,12.3
74,2006,1,73.6,134,3,0.42,365.9114,95,564,31.6,4,95,3.65,95,0.1,6222.983,2.614357e+007,8.8,8.6,0.732,12.7
74,2005,1,73.4,135,3,0.46,297.5914,96,1407,3.7,4,96,3.29,96,0.1,5593.823,2.565939e+007,9,8.8,0.734,12.9
74,2004,1,73.2,137,3,0.49,315.6639,94,5729,29.8,4,95,3.74,95,0.1,4955.478,2517419,9.2,8.9,0.731,12.7
74,2003,1,73.1,138,3,0.48,264.2496,95,632,28.8,4,96,3.95,96,0.1,4463.676,2468873,9.3,9.1,0.724,12.1
74,2002,1,72.9,14,4,0.49,216.7029,95,408,27.9,4,94,3.4,94,0.1,4167.364,2.419881e+007,9.5,9.3,0.723,12
74,2001,1,72.7,144,4,0.53,210.2417,95,2198,27,5,95,3.4,96,0.1,3915.115,2369897,9.7,9.4,0.725,11.9
74,2000,1,72.4,149,4,0.54,23.37167,97,6187,26,5,98,3.4,98,0.1,445.1747,2318568,9.8,9.6,0.715,11.6
75,2014,1,78.2,62,0,0.01,2051.749,99,0,26.2,0,99,13.73,99,0.1,7716.242,41,13.6,13.7,0.693,12.7
75,2013,1,77.9,64,0,0.01,1626.591,99,0,25.1,0,99,11.16,99,0.1,7112.336,393,13.7,13.8,0.683,12.4
75,2012,1,77.6,65,0,0.01,1259.94,99,0,24.1,0,99,9.16,99,0.1,6541.747,385,13.8,13.9,0.675,12.1
75,2011,1,77.3,67,0,1.92,1079.894,96,0,23.1,0,96,8.11,96,0.1,6497.554,377,13.9,14,0.663,11.8
75,2010,1,76.7,73,0,1.83,91.13972,97,0,22.1,0,97,7.93,96,0.1,633.795,367,14,14.1,0.653,11.6
75,2009,1,76.3,75,0,1.59,100.503,98,6,21.2,0,98,9.22,98,0.1,597.1659,36,14.1,14.2,0.651,11.8
75,2008,1,75.9,81,0,1.76,1077.712,98,0,2.3,0,98,9.3,98,0.1,5828.621,362,14.2,14.3,0.641,11.8
75,2007,1,75.4,82,0,1.78,6.491489,98,20,19.5,0,98,6.64,98,0.1,52.86229,349,14.3,14.4,0.632,11.9
75,2006,1,75,88,0,1.62,659.8499,98,47,18.7,0,98,7.37,98,0.1,4428.523,333,14.3,14.5,0.622,12
75,2005,1,74.3,93,0,1.47,620.9519,98,1395,18,0,98,9.52,98,0.1,3488.494,321,14.4,14.5,0.625,12.1
75,2004,1,73.4,16,0,1.6,611.9094,97,37,17.3,0,96,5.89,96,0.1,3853.333,312,14.5,14.6,0.617,12.2
75,2003,1,72.7,112,0,1.75,491.4979,98,75,16.7,0,98,5.9,98,0.1,3432.248,34,14.6,14.7,0.601,11.8
75,2002,1,71.8,124,0,1.95,4.299053,98,926,16.2,0,98,5.78,98,0.1,32.37239,297,14.6,14.7,0.597,12
75,2001,1,78,129,0,1.98,41.30689,98,0,15.6,0,97,5.84,98,0.1,298.676,292,14.7,14.8,0.587,11.8
75,2000,1,69.6,139,0,1.83,300.1621,96,20,15.2,0,98,8,98,0.1,2182.997,286,14.8,14.8,0.577,11.3
76,2014,1,57.8,272,52,0.01,46.56232,73,290,23.2,85,74,6.86,73,1.6,825.573,1.696285e+007,7.9,7.7,0.43,8.2
76,2013,1,57.3,275,53,0.01,36.86104,69,221,22.5,86,7,6.58,69,1.6,777.6591,1.647782e+007,8.1,7.9,0.421,8
76,2012,1,57.2,27,53,0.01,96.54658,66,341,21.9,88,72,6.47,66,1.5,777.3477,16667,8.3,8.1,0.411,7.7
76,2011,1,56.8,271,54,0.61,101.8114,66,24,21.3,90,72,6.59,66,1.5,835.89,1554989,8.5,8.3,0.404,7.5
76,2010,1,56.5,273,54,0.6,9.585584,72,1719,2.7,91,77,6.35,73,1.5,78.37763,157585,8.8,8.5,0.396,7.3
76,2009,1,56,276,55,0.59,84.63439,71,2939,2.2,93,77,6.85,73,1.6,697.1531,1466597,9,8.8,0.385,7.1
76,2008,1,55.5,278,55,0.57,102.1414,74,98,19.6,94,74,6.74,74,1.6,689.6784,1.413822e+007,9.2,9,0.36,5.8
76,2007,1,55,282,56,0.55,81.8405,74,2,19,96,76,6.97,74,1.7,595.6368,1367566,9.4,9.3,0.363,6.4
76,2006,1,54.3,288,57,0.53,67.70921,9,128,18.5,98,79,6.56,78,1.8,521.6426,1322764,9.7,9.5,0.35,6.1
76,2005,1,53.6,29,57,0.55,60.21211,83,33,18,101,78,6.34,77,1.9,487.9426,1.279876e+007,9.9,9.7,0.338,5.8
76,2004,1,52.8,296,58,0.49,57.11645,73,172,17.5,103,7,6.28,69,2,439.3573,1239196,1.1,1,0.333,5.5
76,2003,1,52,299,59,0.54,6.660452,79,232,17,106,67,6.25,63,2.2,391.7913,125128,1.3,1.2,0.318,5.2
77,2014,0,81.4,55,0,8.49,409.6,9,0,69.2,0,99,9.75,99,0.1,2618.926,427364,0.8,0.8,0.847,14.3
77,2013,0,81.1,57,0,8.58,374.2947,94,0,68.8,0,99,9.89,99,0.1,2393.189,423374,0.8,0.7,0.828,14.2
77,2012,0,81,58,0,7.67,343.1234,93,0,68.4,0,99,9.95,99,0.1,2193.884,419455,0.8,0.7,0.821,14.1
77,2011,0,87,59,0,6.91,3601.287,82,3,68,0,96,9.6,96,0.1,22821.85,416268,0.8,0.7,0.826,14.8
77,2010,0,83,62,0,7.91,278.0687,75,0,67.6,0,76,8.3,76,0.1,2187.795,41458,0.8,0.7,0.819,14.6
77,2009,0,82,63,0,7.38,335.5181,86,1,67.1,0,73,8.33,73,0.1,2675.583,412477,0.8,0.7,0.815,14.4
77,2008,0,80,64,0,7.14,2655.574,86,1,66.6,0,72,8.15,72,0.1,21928.77,49379,0.7,0.7,0.813,14.6
77,2007,0,79.6,65,0,7.45,2578.888,82,2,66.1,0,76,8.36,74,0.1,19375.57,46724,0.7,0.7,0.808,14.4
77,2006,0,79.3,66,0,8.84,2380.7,86,1,65.6,0,83,8.93,85,0.1,16671.57,4538,0.7,0.7,0.809,14.8
77,2005,0,79,67,0,6.41,2247.036,85,6,65,0,94,8.83,92,0.1,15835.35,43834,0.7,0.7,0.805,14.8
77,2004,0,78.7,69,0,6.53,203.3157,85,4,64.5,0,89,8.46,89,0.1,1519.55,41268,0.7,0.7,0.797,14.2
77,2003,0,78.5,71,0,6.7,1678.393,89,4,63.9,0,94,8.6,94,0.1,13689.99,398582,0.7,0.7,0.79,13.8
78,2014,1,63,26,8,0.01,80.9268,84,14,3.1,12,84,3.77,84,0.9,1326.669,46392,8,7.7,0.509,8.5
78,2013,1,62.7,28,8,0.01,8.880281,8,62,29.4,12,8,3.63,8,1.1,145.5784,394617,8.1,7.9,0.501,8.2
78,2012,1,62.5,29,8,0.01,62.4842,8,35,28.8,12,8,3.36,8,1.2,1364.284,383239,8.3,8.1,0.491,7.8
78,2011,1,62.2,212,8,0.01,79.27658,75,234,28.1,12,73,2.87,75,1.2,1393.262,3717672,8.5,8.3,0.487,7.7
78,2010,1,62,214,8,0.01,8.353075,64,1292,27.4,12,52,3.28,64,1.2,123.3837,369543,8.7,8.5,0.484,7.6
78,2009,1,61.7,215,8,0.01,11.14504,64,322,26.8,12,63,3.79,64,1.2,146.8385,356288,8.9,8.7,0.476,7.1
78,2008,1,61.4,217,8,0.02,61.76264,74,4,26.1,12,73,3.23,74,1.3,1167.536,347541,9.2,8.9,0.475,7.2
78,2007,1,61.2,219,8,0.02,7.354001,74,11,25.5,12,75,3.54,75,1.3,113.3128,3312665,9.4,9.1,0.475,7.4
78,2006,1,69,221,8,0.01,55.79837,68,22,24.8,12,68,3.21,68,1.3,944.1349,322653,9.6,9.4,0.466,7.2
78,2005,1,66,223,8,0.01,55.12187,42,127,24.2,12,71,4.21,71,1.3,697.7452,31372,9.8,9.6,0.461,7.2
79,2014,1,74.2,148,0,0.01,115.2784,97,0,32.8,0,98,4.81,97,0.1,1153.938,126934,7,6.9,0.769,14.7
79,2013,1,74.1,147,0,0.01,917.4676,98,0,32.3,0,98,4.82,98,0.1,9637.265,1258653,7,7,0.765,14.7
79,2012,1,73.9,154,0,0.01,915.1859,98,0,31.8,0,98,4.76,98,0.1,9291.228,1255882,7.1,7,0.756,14.3
79,2011,1,73.6,158,0,3.03,918.8072,98,2,31.3,0,98,5.2,98,0.1,9197.27,125244,7.1,7.1,0.748,14.1
79,2010,1,73.3,163,0,2.95,0.108056,99,12,3.7,0,99,5.29,99,0.2,8.376432,1254,7.2,7.2,0.74,14
79,2009,1,72.8,166,0,2.83,624.2362,99,15,3.2,0,99,4.97,99,0.1,7318.126,1247429,7.3,7.3,0.734,13.8
79,2008,1,72.7,166,0,2.49,6.648982,99,12,29.7,0,99,4.6,99,0.1,83.635,1244121,7.4,7.3,0.728,13.6
79,2007,1,72.9,161,0,3.24,582.5144,97,13,29.1,0,96,4.24,97,0.1,6574.654,123963,7.5,7.4,0.72,13.5
79,2006,1,71.8,165,0,3.73,502.3845,97,3,28.6,0,98,4.38,97,0.1,5695.969,1233996,7.6,7.5,0.713,13.4
